STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
526520,99999, 19961130,   22.5, 8,    7.2, 8, 1032.8, 8,  857.0, 4,  18.6, 8,   3.6, 8,   3.9, 999.9,   43.5 ,   7.7 , 0.00D,999.9, 000000,
526520,99999, 19961201,   20.0, 8,    6.8, 8, 1029.7, 8,  853.7, 4,  18.6, 8,   3.4, 8,   5.8, 999.9,   36.1 ,   8.1 , 0.00D,999.9, 000000,
526520,99999, 19961202,   20.5, 8,    5.4, 8, 1027.8, 8,  851.8, 4,  18.6, 8,   2.7, 8,   7.8, 999.9,   37.9 ,   6.8 , 0.00D,999.9, 000000,
526520,99999, 19961203,   17.6, 8,    7.3, 8, 1037.5, 8,  858.4, 4,  15.8, 8,   5.1, 8,   7.8, 999.9,   26.8 ,   7.2 , 0.02G,999.9, 001000,
526520,99999, 19961204,    9.7, 8,    4.1, 8, 1050.7, 8,  867.8, 4,   8.4, 8,   5.8, 8,  11.7, 999.9,   16.3 ,   4.3*, 0.01G,999.9, 001000,
526520,99999, 19961205,    7.4, 8,   -0.2, 8, 1051.8, 8,  868.0, 4,  16.1, 8,   3.2, 8,   3.9, 999.9,   21.4 ,  -1.3*, 0.01G,999.9, 001000,
526520,99999, 19961206,   13.5, 8,   -1.1, 8, 1042.9, 8,  861.9, 4,  18.6, 8,   2.2, 8,   3.9, 999.9,   31.8 ,  -2.9 , 0.00G,999.9, 000000,
526520,99999, 19961207,   12.0, 8,   -3.5, 8, 1043.8, 8,  862.3, 4,  18.6, 8,   1.9, 8,   3.9, 999.9,   26.1 ,   2.3 , 0.00D,999.9, 000000,
526520,99999, 19961208,   14.0, 7,   -1.0, 7, 1046.8, 7, 9999.9, 0,  18.2, 7,   3.1, 7,   3.9, 999.9,   23.0*,   1.8 , 0.00D,999.9, 000000,
526520,99999, 19961209,   15.7, 9,   -0.6, 9, 1044.4, 9,  863.9, 5,  18.6, 9,   3.7, 9,   5.8, 999.9,   34.7 ,   1.0 , 0.00D,999.9, 000000,
526520,99999, 19961210,   17.6, 8,    0.3, 8, 1039.1, 8, 9999.9, 0,  18.6, 8,   3.4, 8,   7.8, 999.9,   37.6 ,   2.7 , 0.00D,999.9, 000000,
526520,99999, 19961211,   16.2, 8,    0.4, 8, 1038.1, 8,  859.3, 4,  18.6, 8,   3.9, 8,   5.8, 999.9,   34.9 ,   3.6 , 0.00D,999.9, 000000,
526520,99999, 19961212,   19.3, 8,   -0.4, 8, 1033.3, 8,  856.1, 4,  18.6, 8,   3.2, 8,   3.9, 999.9,   44.4 ,   1.2 , 0.00D,999.9, 000000,
526520,99999, 19961213,   21.7, 8,    1.5, 8, 1027.7, 8,  852.0, 4,  18.6, 8,   2.9, 8,   3.9, 999.9,   48.4 ,   6.1 , 0.00D,999.9, 000000,
526520,99999, 19961214,   19.7, 8,   -1.8, 8, 1031.6, 8,  854.3, 4,  18.6, 8,   3.6, 8,   5.8, 999.9,   36.5 ,   3.9 , 0.00D,999.9, 000000,
526520,99999, 19961215,   18.5, 8,    0.1, 8, 1035.4, 8,  857.4, 4,  15.9, 8,   2.7, 8,   3.9, 999.9,   33.3 ,   3.4 , 0.00D,999.9, 000000,
526520,99999, 19961216,   13.5, 8,    3.4, 8, 1041.6, 8,  861.8, 4,  18.6, 8,   4.4, 8,   7.8, 999.9,   23.2 ,   3.6*, 0.00D,999.9, 000000,
526520,99999, 19961217,    9.7, 8,    0.9, 8, 1039.8, 8,  858.1, 4,  18.6, 8,   2.2, 8,   5.8, 999.9,   24.4 ,  -1.3 , 0.00D,999.9, 000000,
526520,99999, 19961218,   11.7, 8,    1.0, 8, 1041.5, 8,  860.0, 4,  17.5, 8,   2.4, 8,   3.9, 999.9,   32.7 ,  -1.7 , 0.00D,999.9, 000000,
526520,99999, 19961219,   18.4, 7,    0.8, 7, 1041.1, 7,  861.2, 4,  18.6, 7,   2.2, 7,   5.8, 999.9,   33.1 ,   2.8 , 0.00D,999.9, 000000,
526520,99999, 19961220,   22.9, 8,    5.1, 8, 1036.4, 8,  859.7, 4,  18.6, 8,   2.4, 8,   5.8, 999.9,   47.7 ,   5.7 , 0.00D,999.9, 000000,
526520,99999, 19961221,   21.7, 8,    2.8, 7, 1035.1, 8,  858.4, 4,  18.6, 8,   2.9, 8,   5.8, 999.9,   41.4 ,   6.6 , 0.00D,999.9, 000000,
526520,99999, 19961222,   24.1, 8,    3.8, 8, 1033.4, 8,  857.8, 4,  18.6, 8,   2.9, 8,   3.9, 999.9,   51.4 ,   5.2 , 0.00D,999.9, 000000,
526520,99999, 19961223,   22.7, 8,    2.5, 8, 1030.4, 8,  854.5, 4,  18.6, 8,   2.7, 8,   3.9, 999.9,   49.5 ,   7.5 , 0.00D,999.9, 000000,
526520,99999, 19961224,   24.7, 8,    1.8, 8, 1030.0, 8,  854.9, 4,  18.6, 8,   3.6, 8,   5.8, 999.9,   47.8 ,   7.0 , 0.00D,999.9, 000000,
526520,99999, 19961225,   26.6, 8,    2.5, 8, 1025.3, 8,  851.7, 4,  18.6, 8,   3.9, 8,   7.8, 999.9,   55.8 ,  10.2 , 0.00D,999.9, 000000,
526520,99999, 19961226,   23.5, 8,    2.0, 8, 1029.9, 8,  854.3, 4,  18.6, 8,   4.1, 8,   9.7, 999.9,   46.8 ,   5.9 , 0.00D,999.9, 000000,
526520,99999, 19961227,   22.4, 7,    1.8, 7, 1032.8, 7, 9999.9, 0,  18.6, 7,   2.5, 7,   3.9, 999.9,   37.0*,   7.7 , 0.00C,999.9, 000000,
526520,99999, 19961228,   29.1, 7,    1.6, 7, 1026.1, 7,  852.9, 4,  18.6, 7,   3.3, 7,   3.9, 999.9,   55.4 ,   7.9 , 0.00D,999.9, 000000,
526520,99999, 19961229,   26.8, 8,    0.6, 8, 1025.6, 8,  852.1, 4,  18.6, 8,   4.4, 8,   5.8, 999.9,   50.5 ,  13.5 , 0.00D,999.9, 000000,
526520,99999, 19961230,   36.2, 8,    4.3, 8, 1020.1, 8,  849.4, 4,  18.6, 8,   4.4, 8,   7.8, 999.9,   52.0 ,  14.0 , 0.00D,999.9, 000000,
526520,99999, 19961231,   23.7, 7,   12.7, 7, 1033.2, 6, 9999.9, 0,  17.6, 7,   4.2, 7,   5.8, 999.9,   36.9 ,  20.5*, 0.01G,999.9, 001000,
526520,99999, 19970101,   27.6, 8,   11.4, 8, 1025.1, 8,  852.2, 4,  18.6, 8,   2.9, 8,   3.9, 999.9,   48.2 ,  14.9 , 0.01G,999.9, 000000,
526520,99999, 19970102,   25.7, 8,   15.7, 8, 1031.5, 8,  856.2, 4,  15.9, 8,   4.4, 8,   9.7, 999.9,   36.0 ,  14.9 , 0.00G,999.9, 000000,
526520,99999, 19970103,   26.4, 8,   16.0, 8, 1030.7, 8,  855.9, 4,  16.3, 8,   5.1, 8,   7.8, 999.9,   41.4 ,  15.6 , 0.02G,999.9, 001000,
526520,99999, 19970104,   18.3, 8,    4.2, 8, 1034.0, 8,  857.8, 4,  18.6, 8,   4.4, 8,   5.8, 999.9,   35.8 ,   3.4*, 0.00G,999.9, 001000,
526520,99999, 19970105,   10.4, 8,    1.6, 8, 1034.8, 8,  854.6, 4,  18.6, 8,   2.9, 8,   7.8, 999.9,   22.6 ,   2.5 , 0.00G,999.9, 000000,
526520,99999, 19970106,   13.8, 8,    3.7, 8, 1038.4, 8,  857.8, 4,  12.3, 8,   2.4, 8,   5.8, 999.9,   25.2 ,   1.6 , 0.00D,999.9, 000000,
526520,99999, 19970107,   17.2, 8,    5.6, 8, 1037.7, 8,  859.2, 4,  11.8, 8,   2.2, 8,   3.9, 999.9,   30.4 ,   7.7*, 0.00D,999.9, 000000,
526520,99999, 19970108,   21.9, 8,    5.5, 8, 1036.6, 8,  859.1, 4,  18.3, 8,   3.4, 8,   7.8, 999.9,   42.4 ,   5.4 , 0.00D,999.9, 000000,
526520,99999, 19970109,   21.2, 8,    1.7, 8, 1034.7, 8,  858.4, 4,  18.6, 8,   3.4, 8,   5.8, 999.9,   44.4 ,   7.5 , 0.00D,999.9, 000000,
526520,99999, 19970110,   22.6, 8,   -0.2, 8, 1032.6, 8,  856.6, 4,  18.6, 8,   3.4, 8,   3.9, 999.9,   46.2 ,   5.2 , 0.00D,999.9, 000000,
526520,99999, 19970111,   26.3, 8,   -0.8, 8, 1024.9, 8,  851.3, 4,  18.6, 8,   4.9, 8,   7.8, 999.9,   50.7 ,   7.2 , 0.00D,999.9, 000000,
526520,99999, 19970112,   17.0, 8,    1.6, 8, 1033.2, 8,  855.8, 4,  18.6, 8,   1.9, 8,   5.8, 999.9,   30.6 ,   5.2*, 0.00D,999.9, 000000,
526520,99999, 19970113,   15.2, 8,   -0.1, 8, 1033.7, 8,  854.9, 4,  18.6, 8,   2.4, 8,   3.9, 999.9,   27.3 ,   1.9 , 0.00D,999.9, 000000,
526520,99999, 19970114,   16.0, 8,   -0.6, 8, 1030.6, 8,  853.3, 4,  18.5, 8,   3.4, 8,   3.9, 999.9,   33.1 ,   4.3 , 0.00D,999.9, 000000,
526520,99999, 19970115,   24.4, 8,   -5.4, 8, 1024.6, 8,  849.8, 4,  12.7, 8,   3.4, 8,   9.7,  36.9,   51.8 ,   2.5 , 0.00D,999.9, 000000,
526520,99999, 19970116,   15.8, 8,   -2.2, 8, 1034.2, 8,  856.1, 4,  12.6, 8,   3.4, 8,   5.8, 999.9,   29.7 ,   5.5 , 0.00D,999.9, 000000,
526520,99999, 19970117,   18.3, 8,    0.4, 8, 1032.9, 7,  855.2, 4,  17.7, 8,   3.2, 8,   3.9, 999.9,   38.1 ,   1.2 , 0.00D,999.9, 000000,
526520,99999, 19970118,   24.6, 8,   -5.6, 8, 1022.2, 8,  848.9, 4,  18.6, 8,   3.9, 8,   7.8, 999.9,   50.2 ,   5.7 , 0.00D,999.9, 000000,
526520,99999, 19970119,   25.0, 8,   -4.9, 8, 1011.4, 8,  840.0, 4,  18.6, 8,   2.4, 8,   5.8, 999.9,   52.5 ,   7.0 , 0.00D,999.9, 000000,
526520,99999, 19970120,   21.6, 8,   -0.6, 8, 1029.6, 8,  852.1, 4,   8.2, 8,   6.1, 8,  11.7,  35.0,   28.2 ,  10.9 , 0.00D,999.9, 000000,
526520,99999, 19970121,   19.8, 8,    2.4, 8, 1036.7, 8,  859.2, 4,   7.5, 8,   3.2, 8,   5.8, 999.9,   27.9 ,   9.7*, 0.00D,999.9, 000000,
526520,99999, 19970122,   15.9, 8,    0.9, 8, 1036.0, 8,  857.7, 4,   7.5, 8,   2.4, 8,   5.8, 999.9,   28.0 ,   5.5 , 0.00D,999.9, 000000,
526520,99999, 19970123,   16.2, 8,   -0.2, 8, 1032.3, 8,  854.5, 4,  10.7, 8,   3.4, 8,   5.8, 999.9,   32.7 ,   2.7 , 0.00D,999.9, 000000,
526520,99999, 19970124,   16.0, 8,   -4.0, 8, 1031.0, 8,  853.0, 4,  16.7, 8,   3.2, 8,   9.7, 999.9,   34.3 ,   1.6 , 0.00D,999.9, 000000,
526520,99999, 19970125,   14.6, 8,   -4.9, 8, 1036.0, 8,  856.8, 4,  18.6, 8,   2.7, 8,   5.8, 999.9,   31.8 ,   1.4 , 0.00D,999.9, 000000,
526520,99999, 19970126,   17.3, 8,   -6.3, 8, 1037.4, 8,  858.6, 4,  18.6, 8,   3.2, 8,   5.8, 999.9,   34.2 ,   1.6 , 0.00D,999.9, 000000,
526520,99999, 19970127,   21.1, 8,  -10.3, 8, 1027.1, 8,  851.9, 4,  18.6, 8,   3.6, 8,   5.8, 999.9,   44.1 ,   5.2 , 0.00D,999.9, 000000,
526520,99999, 19970128,   16.9, 8,   -6.7, 8, 1026.7, 8,  850.2, 4,  14.8, 8,   4.6, 8,  11.7, 999.9,   33.1 ,   3.9 , 0.00D,999.9, 000000,
526520,99999, 19970129,   19.9, 8,   -8.7, 8, 1023.7, 8,  848.2, 4,  15.9, 8,   3.2, 8,   7.8, 999.9,   41.9 ,   5.5 , 0.00D,999.9, 000000,
526520,99999, 19970130,   22.1, 8,   -9.3, 8, 1022.5, 8,  847.7, 4,  18.6, 8,   3.9, 8,   5.8, 999.9,   44.4 ,   5.7 , 0.00D,999.9, 000000,
526520,99999, 19970131,   16.5, 7,   -7.9, 7, 1025.1, 7, 9999.9, 0,  17.3, 7,   2.8, 7,   5.8, 999.9,   38.1 ,   3.4*, 0.00C,999.9, 000000,
526520,99999, 19970201,   18.9, 8,   -4.3, 8, 1025.6, 7,  849.1, 4,  14.0, 8,   2.4, 8,   5.8, 999.9,   35.1 ,   1.0 , 0.00D,999.9, 000000,
526520,99999, 19970202,   19.9, 7,   -2.8, 7, 1024.7, 6, 9999.9, 0,  13.0, 7,   5.0, 7,  11.7, 999.9,   33.4 ,   5.7 , 0.00C,999.9, 000000,
526520,99999, 19970203,   19.8, 8,   -1.4, 8, 1027.6, 8,  851.4, 4,  14.0, 8,   3.6, 8,   7.8, 999.9,   35.1 ,   5.7 , 0.00D,999.9, 000000,
526520,99999, 19970204,   22.7, 8,    0.2, 8, 1027.3, 8,  851.8, 4,  14.7, 8,   4.9, 8,  15.5, 999.9,   42.8 ,   2.5 , 0.00D,999.9, 000000,
526520,99999, 19970205,   20.2, 8,   -1.9, 8, 1029.6, 8,  853.8, 4,  13.4, 8,   3.9, 8,   9.7, 999.9,   35.6 ,  10.4 , 0.00D,999.9, 000000,
526520,99999, 19970206,   22.4, 8,   -5.7, 8, 1025.6, 8,  850.9, 4,  17.5, 8,   4.1, 8,   7.8, 999.9,   43.3 ,   5.9 , 0.00D,999.9, 000000,
526520,99999, 19970207,   19.0, 8,   -7.7, 8, 1024.2, 8,  848.9, 4,  17.5, 8,   3.6, 8,   9.7, 999.9,   37.9 ,   5.2 , 0.00D,999.9, 000000,
526520,99999, 19970208,   19.9, 8,   -4.3, 8, 1027.9, 8,  851.3, 4,  18.6, 8,   3.9, 8,   7.8, 999.9,   32.4 ,   3.4 , 0.00D,999.9, 000000,
526520,99999, 19970209,   19.6, 8,   -5.1, 8, 1029.3, 8,  853.1, 4,  18.6, 8,   3.4, 8,   9.7, 999.9,   36.5 ,   2.8 , 0.00D,999.9, 000000,
526520,99999, 19970210,   20.8, 8,   -7.4, 8, 1029.8, 8,  853.6, 4,  18.6, 8,   3.6, 8,   5.8, 999.9,   37.8 ,   2.5 , 0.00D,999.9, 000000,
526520,99999, 19970211,   18.1, 8,  -11.7, 8, 1029.8, 8,  853.3, 4,  18.6, 8,   3.4, 8,   5.8, 999.9,   38.1 ,  -0.2 , 0.00D,999.9, 000000,
526520,99999, 19970212,   21.3, 8,  -10.4, 8, 1031.8, 8,  855.0, 4,  18.6, 8,   4.6, 8,  11.7, 999.9,   39.0 ,   0.9 , 0.00D,999.9, 000000,
526520,99999, 19970213,   21.8, 8,   -8.4, 8, 1031.9, 8,  856.0, 4,  18.6, 8,   4.4, 8,   7.8, 999.9,   37.6 ,   7.5*, 0.00D,999.9, 000000,
526520,99999, 19970214,   17.6, 8,   -7.1, 8, 1036.3, 8,  858.4, 4,  18.6, 8,   4.4, 8,   7.8, 999.9,   31.8 ,   5.0 , 0.00D,999.9, 000000,
526520,99999, 19970215,   20.4, 8,  -10.4, 8, 1031.4, 8,  854.9, 4,  18.6, 8,   3.9, 8,   5.8, 999.9,   41.2 ,   4.3 , 0.00D,999.9, 000000,
526520,99999, 19970216,   20.9, 8,  -11.4, 8, 1031.8, 8,  855.4, 4,  18.6, 8,   2.7, 8,   5.8, 999.9,   39.0 ,   4.1 , 0.00D,999.9, 000000,
526520,99999, 19970217,   20.5, 8,  -11.7, 8, 1032.8, 8,  856.2, 4,  18.6, 8,   3.6, 8,   7.8, 999.9,   38.8 ,   3.4 , 0.00D,999.9, 000000,
526520,99999, 19970218,   23.8, 8,  -11.9, 8, 1030.8, 8,  855.5, 4,  18.6, 8,   4.1, 8,   7.8, 999.9,   43.7 ,   3.9 , 0.00D,999.9, 000000,
526520,99999, 19970219,   21.7, 8,   -9.7, 8, 1034.0, 8,  857.4, 4,  18.3, 8,   4.1, 8,   7.8, 999.9,   39.7 ,   5.7 , 0.00D,999.9, 000000,
526520,99999, 19970220,   23.7, 8,  -10.0, 8, 1030.4, 8,  855.2, 4,  17.9, 8,   5.1, 8,   9.7, 999.9,   40.8 ,   7.5 , 0.00D,999.9, 000000,
526520,99999, 19970221,   25.8, 8,   -9.6, 8, 1026.9, 8,  853.1, 4,  18.6, 8,   4.9, 8,   7.8, 999.9,   44.6 ,  10.0 , 0.00D,999.9, 000000,
526520,99999, 19970222,   28.6, 8,   -9.5, 8, 1024.3, 8,  851.1, 4,  18.6, 8,   5.8, 8,  11.7, 999.9,   49.1 ,   9.9 , 0.00D,999.9, 000000,
526520,99999, 19970223,   28.4, 8,   -2.9, 8, 1026.5, 7,  853.7, 4,  15.8, 8,   5.1, 8,   9.7, 999.9,   39.7 ,  12.0 , 0.00D,999.9, 000000,
526520,99999, 19970224,   27.6, 7,   -4.6, 7, 1023.2, 7, 9999.9, 0,  16.7, 7,   6.9, 7,  27.2, 999.9,   41.0*,  14.2*, 0.00C,999.9, 000000,
526520,99999, 19970225,   32.9, 8,    1.8, 8, 1020.7, 8,  849.0, 4,  18.3, 8,   3.6, 8,  11.7, 999.9,   54.3 ,  11.1 , 0.00D,999.9, 000000,
526520,99999, 19970226,   35.0, 8,    5.7, 8, 1028.0, 8,  856.2, 4,   9.8, 8,   6.6, 8,  11.7, 999.9,   43.9 ,  23.5 , 0.00D,999.9, 000000,
526520,99999, 19970227,   27.6, 8,   12.3, 7, 1033.4, 8,  859.8, 4,  13.8, 8,   3.6, 8,   5.8, 999.9,   39.0 ,  14.0*, 0.00G,999.9, 001000,
526520,99999, 19970228,   28.6, 8,    4.3, 8, 1032.3, 8,  857.9, 4,  18.6, 8,   4.4, 8,   7.8, 999.9,   41.7 ,  13.6 , 0.00G,999.9, 000000,
526520,99999, 19970301,   24.5, 8,    1.2, 8, 1033.7, 8,  859.0, 4,  18.6, 8,   3.4, 8,   5.8, 999.9,   40.3 ,  11.1*, 0.00D,999.9, 000000,
526520,99999, 19970302,   27.9, 8,   -1.5, 8, 1028.9, 8,  855.3, 4,  18.6, 8,   3.6, 8,   5.8, 999.9,   47.1 ,  10.0 , 0.00D,999.9, 000000,
526520,99999, 19970303,   31.0, 8,   -2.4, 7, 1024.7, 7,  852.4, 4,  18.6, 8,   3.6, 8,   9.7, 999.9,   51.8 ,  12.0 , 0.00D,999.9, 000000,
526520,99999, 19970304,   33.6, 8,   -1.8, 8, 1025.4, 8,  853.9, 4,  11.8, 8,   4.1, 8,   9.7, 999.9,   49.1 ,  15.6 , 0.00D,999.9, 000000,
526520,99999, 19970305,   33.4, 8,    6.5, 8, 1023.4, 8,  852.8, 4,  11.0, 8,   3.6, 8,   5.8, 999.9,   48.0 ,  20.5 , 0.00D,999.9, 000000,
526520,99999, 19970306,   34.0, 8,    8.7, 8, 1024.6, 8,  853.9, 4,  16.9, 8,   3.6, 8,   7.8, 999.9,   50.5 ,  20.8 , 0.00D,999.9, 000000,
526520,99999, 19970307,   37.4, 8,    7.9, 8, 1021.6, 8,  851.9, 4,  18.6, 8,   3.2, 8,   5.8, 999.9,   56.8 ,  16.9 , 0.00D,999.9, 000000,
526520,99999, 19970308,   45.0, 8,   10.2, 8, 1014.0, 8,  848.0, 4,  18.6, 8,   3.4, 8,   5.8, 999.9,   69.3 ,  21.7*, 0.00D,999.9, 000000,
526520,99999, 19970309,   41.4, 7,   12.2, 7, 1017.0, 7,  849.7, 4,  18.6, 7,   4.4, 7,   7.8, 999.9,   56.1 ,  22.1 , 0.00D,999.9, 000000,
526520,99999, 19970310,   41.5, 8,   13.4, 8, 1015.3, 8,  848.5, 4,  17.9, 8,   3.6, 8,   7.8, 999.9,   58.1 ,  26.4*, 0.00D,999.9, 000000,
526520,99999, 19970311,   46.0, 8,   18.0, 8, 1009.8, 8,  844.5, 4,  12.8, 8,   2.9, 8,   3.9, 999.9,   67.8 ,  24.4 , 0.00D,999.9, 000000,
526520,99999, 19970312,   37.7, 7,   23.4, 7, 1019.8, 7,  851.3, 4,   9.3, 7,   5.5, 7,   9.7, 999.9,   48.2 ,  31.8 , 0.02G,999.9, 011000,
526520,99999, 19970313,   37.7, 8,   26.0, 8, 1021.7, 8,  852.4, 4,  16.3, 8,   4.1, 8,   7.8, 999.9,   45.5 ,  31.8 , 0.00G,999.9, 001000,
526520,99999, 19970314,   40.5, 8,   20.5, 8, 1019.8, 8,  851.7, 4,  18.6, 8,   4.9, 8,   7.8, 999.9,   57.4 ,  25.0 , 0.00G,999.9, 000000,
526520,99999, 19970315,   45.9, 8,   21.0, 8, 1015.4, 8,  849.4, 4,  15.6, 8,   4.1, 8,   9.7, 999.9,   63.3 ,  26.1 , 0.00D,999.9, 000000,
526520,99999, 19970316,   47.1, 8,   25.4, 8, 1011.9, 8,  846.9, 4,  14.1, 8,   7.5, 8,  17.5, 999.9,   61.7 ,  27.0 , 0.00D,999.9, 000000,
526520,99999, 19970317,   43.9, 8,   29.7, 8, 1017.2, 8,  851.0, 4,  14.5, 8,   4.6, 8,   5.8, 999.9,   56.5 ,  29.8*, 0.00D,999.9, 000000,
526520,99999, 19970318,   47.2, 8,   26.8, 8, 1013.0, 8,  847.7, 4,   9.6, 8,   8.0, 8,  11.7, 999.9,   59.9 ,  29.7 , 0.00D,999.9, 000000,
526520,99999, 19970319,   46.0, 8,   26.7, 8, 1009.8, 8,  845.1, 4,   9.3, 8,   5.3, 8,   9.7, 999.9,   58.3 ,  32.5*, 0.00D,999.9, 000000,
526520,99999, 19970320,   44.6, 8,   25.0, 8, 1011.6, 8,  846.2, 4,  10.7, 8,   5.1, 8,   7.8, 999.9,   58.5 ,  32.4 , 0.00D,999.9, 000000,
526520,99999, 19970321,   47.2, 8,   26.0, 8, 1012.7, 8,  847.2, 4,   9.9, 8,   7.3, 8,  13.6, 999.9,   56.3 ,  30.2 , 0.00D,999.9, 000000,
526520,99999, 19970322,   44.5, 8,   28.9, 8, 1014.4, 8,  848.8, 4,   9.3, 8,   6.8, 8,  11.7, 999.9,   54.7 ,  36.1 , 0.00D,999.9, 000000,
526520,99999, 19970323,   46.0, 8,   33.1, 8, 1012.6, 8,  847.0, 4,  10.5, 8,   5.3, 8,   7.8, 999.9,   55.8 ,  39.4*, 0.00D,999.9, 000000,
526520,99999, 19970324,   43.3, 8,   29.1, 8, 1017.8, 8,  851.0, 4,   9.3, 8,   4.6, 8,   9.7, 999.9,   56.1 ,  31.8*, 0.00D,999.9, 000000,
526520,99999, 19970325,   46.9, 8,   26.6, 8, 1020.7, 8,  854.0, 4,   8.9, 8,   6.6, 8,  13.6, 999.9,   61.3 ,  29.8 , 0.00G,999.9, 010000,
526520,99999, 19970326,   48.5, 8,   21.2, 8, 1018.7, 8,  853.2, 4,  15.1, 8,   4.9, 8,   9.7, 999.9,   61.7 ,  31.3 , 0.00G,999.9, 000000,
526520,99999, 19970327,   48.8, 8,   23.8, 8, 1016.9, 8,  851.6, 4,  13.6, 8,   4.1, 8,   7.8, 999.9,   62.4 ,  30.7 , 0.00D,999.9, 000000,
526520,99999, 19970328,   48.8, 8,   29.5, 8, 1018.0, 8,  852.8, 4,  10.7, 8,   3.9, 8,   9.7, 999.9,   62.2 ,  36.9*, 0.00G,999.9, 010000,
526520,99999, 19970329,   54.4, 8,   19.2, 8, 1015.0, 8, 9999.9, 0,  15.9, 8,   5.8, 8,   9.7, 999.9,   67.6 ,  34.0 , 0.00G,999.9, 000000,
526520,99999, 19970330,   55.5, 8,   17.2, 8, 1008.1, 8,  846.7, 4,  18.6, 8,   5.3, 8,   7.8, 999.9,   70.0 ,  35.4 , 0.00D,999.9, 000000,
526520,99999, 19970331,   54.6, 8,   18.8, 8, 1005.5, 8,  844.0, 4,   9.1, 8,   4.1, 8,   7.8, 999.9,   66.2 ,  41.2*, 0.00D,999.9, 000000,
526520,99999, 19970401,   47.9, 8,   28.8, 8, 1012.4, 8,  847.8, 4,   9.6, 8,   7.8, 8,  11.7, 999.9,   61.7 ,  36.7*, 0.20G,999.9, 010000,
526520,99999, 19970402,   35.4, 8,   31.6, 8, 1025.6, 8,  855.6, 4,  13.2, 8,   3.2, 8,   7.8, 999.9,   41.9 ,  28.8*, 0.12G,999.9, 010000,
526520,99999, 19970403,   42.2, 8,   28.5, 8, 1020.9, 8,  852.2, 4,  18.6, 8,   2.7, 8,   5.8, 999.9,   58.6 ,  27.7 , 0.04G,999.9, 000000,
526520,99999, 19970404,   52.1, 8,   18.0, 8, 1013.5, 8,  849.4, 4,  17.2, 8,   7.3, 8,  13.6, 999.9,   66.4 ,  28.2 , 0.00G,999.9, 000000,
526520,99999, 19970405,   52.4, 8,   20.2, 8, 1007.6, 8,  845.0, 4,  11.7, 8,   7.3, 8,  11.7, 999.9,   63.7 ,  42.4*, 0.00D,999.9, 000000,
526520,99999, 19970406,   45.2, 8,   18.1, 8, 1016.7, 8,  850.9, 4,  10.1, 8,   7.0, 8,   9.7, 999.9,   54.5 ,  34.2*, 0.00D,999.9, 000000,
526520,99999, 19970407,   43.3, 8,   18.1, 8, 1020.4, 7,  853.1, 4,  11.2, 8,   5.8, 8,  11.7, 999.9,   56.1 ,  29.8 , 0.01G,999.9, 010000,
526520,99999, 19970408,   35.9, 8,   21.1, 8, 1026.2, 8,  856.1, 4,  11.9, 8,   4.6, 8,   7.8, 999.9,   42.3 ,  31.1*, 0.04G,999.9, 011000,
526520,99999, 19970409,   37.2, 8,   20.0, 8, 1025.3, 8,  855.3, 4,  18.5, 8,   3.4, 8,   5.8, 999.9,   48.6 ,  25.5*, 0.00D,999.9, 000000,
526520,99999, 19970410,   44.0, 8,   16.3, 8, 1021.6, 7,  854.2, 4,  17.3, 8,   4.6, 8,   7.8, 999.9,   55.8 ,  25.0 , 0.00D,999.9, 000000,
526520,99999, 19970411,   51.8, 9,   20.8, 9, 1014.6, 9,  850.9, 5,  14.6, 9,   5.6, 9,   7.8, 999.9,   64.0 ,  33.8 , 0.00G,999.9, 010000,
526520,99999, 19970412,   52.2, 8,   19.8, 8, 1012.6, 8,  849.3, 4,   9.9, 8,   5.1, 8,   9.7, 999.9,   64.0 ,  36.7*, 0.00G,999.9, 000000,
526520,99999, 19970413,   49.7, 8,   22.9, 8, 1018.6, 7,  853.5, 4,  17.6, 8,   4.1, 8,   7.8, 999.9,   60.3 ,  34.9 , 0.00D,999.9, 000000,
526520,99999, 19970414,   51.3, 8,   11.9, 8, 1018.1, 8,  853.3, 4,  12.1, 8,   7.0, 8,  15.5, 999.9,   63.3 ,  33.3 , 0.00D,999.9, 000000,
526520,99999, 19970415,   51.1, 8,   17.3, 8, 1015.3, 8,  851.3, 4,  11.1, 8,   4.1, 8,   5.8, 999.9,   65.8 ,  34.7 , 0.00D,999.9, 000000,
526520,99999, 19970416,   49.6, 8,   20.9, 8, 1014.9, 8,  850.3, 4,  16.2, 8,   3.4, 8,   5.8, 999.9,   65.3 ,  31.8 , 0.00D,999.9, 000000,
526520,99999, 19970417,   56.6, 8,   15.8, 8, 1011.5, 8,  848.8, 4,  17.9, 8,   4.6, 8,   7.8, 999.9,   71.2 ,  32.7 , 0.00D,999.9, 000000,
526520,99999, 19970418,   57.2, 8,   22.8, 8, 1009.5, 8,  848.0, 4,  15.3, 8,   3.2, 8,   5.8, 999.9,   74.3 ,  36.0 , 0.00D,999.9, 000000,
526520,99999, 19970419,   58.6, 8,   25.9, 8, 1011.5, 8,  849.6, 4,  14.9, 8,   4.6, 8,   5.8, 999.9,   70.9 ,  42.8 , 0.00D,999.9, 000000,
