time,GCFFracSC,GCF_SCTile,GC_GCF_SCTile,GC_SCTile
731467,0.345646896,0.138744364,0.121401318,0.026014568
731468,0.397069025,0.28616025,0.268817204,0.147415886
731469,0.219129379,0.112729795,0.112729795,0.069372182
731470,0.219129379,0.112729795,0.112729795,0
731471,0.219129379,0.112729795,0.112729795,0
731472,0.453173777,0.182101977,0.182101977,0.086715227
731473,5.252688172,2.913631634,2.532084634,2.532084634
731474,2.178286507,1.725633021,1.682275408,1.092611863
731475,2.014741589,1.907734998,1.491501908,0.147415886
731476,0.969823101,1.066597294,1.066597294,0.953867499
731477,2.815816857,3.026361429,3.000346861,1.933749566
731478,3.264394728,4.249046133,4.249046133,1.448144294
731479,2.313215401,3.44259452,3.321193202,1.664932362
731480,0.521245231,0.260145682,0.242802636,0.199445023
731481,1.873135623,3.511966701,2.089836975,2.055150884
731482,1.865591398,2.115851544,2.063822407,0.277488727
731483,5.848335068,5.593132154,5.593132154,5.376344086
731484,6.036073535,6.50364204,5.263614291,4.413805064
731485,17.9407735,24.28026361,23.56052723,23.2830385
731486,3.927072494,3.15643427,3.139091224,3.087062088
731487,1.116978841,0.89316684,2.07249393,2.07249393
731488,15.49991328,14.29934096,2.523413111,2.402011793
731489,1.499479709,0.754422477,1.049254249,0.693721818
731490,1.484044398,0.98855359,0.971210545,0.971210545
731491,2.224332293,1.97710718,0.98855359,0.355532431
731492,1.418574402,1.292056885,1.205341658,1.101283385
731493,2.617672563,1.838362817,1.222684703,0.936524454
731494,14.16441207,13.59694762,8.879639265,8.567464447
731495,3.927939646,2.54942768,2.532084634,1.725633021
731496,0.796045786,0.320846341,0.442247659,0.442247659
731497,1.255463059,0.450919181,0.381547,0.329517863
731498,0.251300728,0.043357614,0.294831772,0.294831772
731499,1.799861256,1.196670135,1.127297954,1.127297954
731500,1.837842525,1.127297954,1.127297954,0.433576136
731501,1.703087062,0.962539022,0.875823795,0.849809227
731502,5.745750954,3.876170656,0.754422477,0.641692681
731503,0.826049254,0.372875477,0.398890045,0.398890045
731504,0.969389525,0.598335068,0.260145682,0.260145682
731505,0.276968436,0.043357614,0.225459591,0.225459591
731506,1.301942421,0.60700659,0.485605272,0.485605272
731507,1.736038848,1.266042317,0.459590704,0.242802636
731508,13.70464794,13.44953174,13.04197017,13.04197017
731509,6.548820673,4.725979882,4.725979882,2.332639612
731510,7.390045092,5.766562608,5.662504336,2.740201179
731511,48.6548734,56.05272286,56.05272286,54.88206729
731512,55.09217829,59.98959417,60.29309747,54.80402359
731513,41.28668054,43.44432882,43.50502948,40.26187999
731514,26.34642733,26.20534166,28.90218522,25.44224766
731515,23.6816684,22.09503989,21.8695803,21.40998959
731516,16.42715921,11.58515435,13.34547347,10.37114117
731517,15.52644814,12.47832119,12.38293444,6.599028789
731518,14.53425251,11.28165106,11.50711065,4.110301769
731519,23.08099202,21.50537634,18.4356573,14.42074228
731520,18.78494624,16.75338189,17.75060701,11.67186958
731521,25.68244884,26.28338536,23.26569546,18.34027055
731522,21.80185571,21.69614984,21.21054457,13.33680194
731523,15.5250607,14.62885883,16.08567464,8.307318765
731524,15.56547,13.80506417,12.81651058,10.23239681
731525,12.95742282,9.460631287,9.738120014,8.870967742
731526,11.60475199,9.139784946,8.836281651,8.263961152
731527,11.0450052,7.682969129,7.630939993,7.30142213
731528,8.434443288,5.445716268,6.278182449,6.260839403
731529,9.296826223,6.304197017,5.402358654,5.298300382
731530,6.353364551,2.826916407,4.075615678,3.85882761
731531,7.156174124,4.804023587,3.824141519,3.624696497
731532,5.932969129,2.497398543,2.887617066,2.766215747
731533,5.4658342,3.234477974,3.234477974,3.199791883
731534,5.4658342,3.234477974,3.234477974,1.59556018
731535,11.99046133,11.43773847,11.43773847,10.2670829
731536,9.779656608,8.784252515,8.489420742,5.601803677
731537,6.984391259,5.072840791,5.064169268,0.728407908
731538,7.201439473,5.142212973,5.142212973,0.51161984
731539,37.51170656,41.84009712,41.31980576,39.98439126
731540,59.63475546,64.58550121,64.55081512,62.56503642
731541,41.37582379,43.57440166,44.22476587,32.30142213
731542,31.91519251,33.21193202,33.42004856,24.00277489
731543,26.81217482,29.20568852,29.26638918,13.09399931
731544,26.14420742,27.96566077,28.10440513,10.27575442
731545,23.69025321,24.60978148,23.90738814,12.13146028
731546,19.22060354,20.0745751,20.82899757,9.191814083
731547,18.18825876,18.0541103,18.0541103,12.60839403
731548,18.18825876,18.0541103,18.0541103,5.489073881
731549,15.50121401,14.97571974,14.97571974,7.778355879
731550,11.72797433,9.755463059,9.530003469,4.491848769
731551,10.4766736,8.38536247,8.827610128,2.740201179
731552,8.381200139,6.31286854,6.31286854,3.104405134
731553,8.221037114,6.052722858,6.052722858,0.355532431
731554,5.930280957,4.058272633,4.058272633,0.28616025
731555,5.122962192,3.772112383,3.772112383,0
731556,5.428720083,3.182448838,3.182448838,0.294831772
731557,7.256416927,4.552549428,3.546652792,0.70239334
731558,7.334373916,6.02670829,5.870620881,4.665279223
731559,5.410336455,3.685397156,3.650711065,0.554977454
731560,4.686177593,3.355879292,3.399236906,0.372875477
731561,3.995837669,2.618799861,2.185223725,0.789108567
731562,1.792403746,0.79778009,1.101283385,0.572320499
731563,2.88935137,1.682275408,1.075268817,1.005896635
731564,1.878251821,0.858480749,0.979882067,0.433576136
731565,2.285553243,1.222684703,0.832466181,0.572320499
731566,1.983610822,1.092611863,0.70239334,0.407561568
731567,1.896028443,0.546305931,0.494276795,0.364203954
731568,2.619753729,1.361429067,0.659035727,0.546305931
731569,2.02271939,0.676378772,0.60700659,0.364203954
731570,1.834547347,0.633021159,0.633021159,0.121401318
731571,0.99037461,0.251474159,0.294831772,0.147415886
731572,31.01725633,37.9379119,26.06659729,26.04058273
731573,31.36368366,34.33055845,34.20915713,18.92126257
731574,27.58289976,31.15678113,30.47173084,16.21574749
731575,22.20091918,21.80887964,21.85223725,8.281304197
731576,17.37877211,17.81997919,18.17551162,5.437044745
731577,14.67629206,13.13735692,12.85986819,5.220256677
731578,10.53156434,10.14568158,10.9174471,3.355879292
731579,10.66640652,9.200485605,8.472077697,3.737426292
731580,9.066423864,6.390912244,6.434269858,2.26326743
731581,7.556278182,5.601803677,5.437044745,2.341311134
731582,6.99236906,4.908081859,4.6566077,1.526187999
731583,4.663024627,3.581338883,3.555324315,1.205341658
731584,3.514741589,2.315296566,2.107180021,0.936524454
731585,2.800381547,1.621574749,1.88172043,0.667707249
731586,3.053936871,2.150537634,1.621574749,0.79778009
731587,2.198491155,1.222684703,1.448144294,0.563648977
731588,2.655480402,1.951092612,1.604231703,0.927852931
731589,2.507284079,1.422129726,1.508844953,0.407561568
731590,2.094953174,1.214013181,1.187998613,0.572320499
731591,1.954561221,1.109954908,0.971210545,0.450919181
731592,2.636489768,1.118626431,0.953867499,0.338189386
731593,2.193114811,1.292056885,1.214013181,0.936524454
731594,1.044658342,0.685050295,0.789108567,0.433576136
731595,1.680454388,0.919181408,0.589663545,0.563648977
731596,1.320412764,0.398890045,0.355532431,0.294831772
731597,1.62010059,0.554977454,0.320846341,0.28616025
731598,2.629205689,0.884495317,0.407561568,0.346860909
731599,1.484824835,0.433576136,0.338189386,0.260145682
731600,1.299254249,0.537634409,0.277488727,0.277488727
731601,0.731529657,0.078043704,0.1907735,0.1907735
731602,1.286680541,0.51161984,0.242802636,0.242802636
731603,0.910770031,0.312174818,0.234131113,0.234131113
731604,1.090183836,0.459590704,0.355532431,0.355532431
731605,1.342698578,0.303503295,0.303503295,0
731606,1.342698578,0.303503295,0.303503295,0
731607,29.39195283,37.40027749,37.40027749,37.19216094
731608,25.76326743,32.20603538,32.63093999,9.165799514
731609,19.06304197,18.83454735,18.77384669,6.087408949
731610,18.87937912,18.38362817,18.39229969,0.875823795
731611,12.53208463,11.45508151,11.42906694,1.959764135
731612,5.545265349,2.705515088,2.705515088,1.404786681
731614,4.165105793,1.812348248,1.812348248,0.251474159
731615,2.414758932,1.248699272,1.144640999,0.79778009
731616,3.243669788,1.612903226,1.673603885,1.361429067
731617,42.32570239,48.84668748,39.33402706,39.10856746
731618,36.07509539,39.56815817,39.52480055,8.680194242
731619,20.57214707,20.18730489,20.19597641,3.017689906
731620,19.83463406,17.88935137,17.90669442,2.081165453
731621,26.29058273,27.96566077,27.54075616,13.1286854
731622,34.11680541,35.92611863,36.09954908,22.89281998
731623,30.79535206,32.76101283,32.50953867,16.56260839
731624,18.92022199,20.71626778,21.14117239,6.486298994
731625,14.29621922,12.41762053,12.08810267,5.489073881
731626,9.133107874,8.394033992,8.628165106,1.716961498
731627,9.758758238,8.133888311,7.856399584,1.344086022
731628,8.159382588,5.913978495,6.052722858,0.763093999
731629,7.05341658,5.124869927,4.821366632,1.08394034
731630,4.643340271,1.552202567,1.482830385,1.474158862
731631,3.472164412,1.170655567,1.170655567,0.294831772
731632,3.60865418,1.135969476,1.135969476,0.069372182
731633,2.726153313,0.936524454,0.936524454,0
731634,4.137443635,1.517516476,1.517516476,0.633021159
731635,4.546219216,2.159209157,2.159209157,0.667707249
731636,4.588189386,2.159209157,2.159209157,0.598335068
731637,30.57188692,35.42317031,35.42317031,34.73812001
731638,30.32058619,35.31911204,35.36246965,2.332639612
731639,26.98309053,29.76066597,29.78668054,1.647589317
731640,18.17360388,17.4037461,17.32570239,7.266736039
731641,16.3462539,15.01907735,15.0017343,0.502948318
731642,12.61472425,12.30489074,12.30489074,0.494276795
731643,11.22216441,10.71800208,10.71800208,0.043357614
731644,10.49063476,10.1890392,10.1890392,0
731645,10.49063476,10.1890392,10.1890392,0
731646,11.66207076,11.37703781,11.37703781,1.344086022
731647,15.78173777,14.52480055,14.52480055,4.118973292
731648,15.78173777,14.52480055,14.52480055,0.026014568
731649,11.51231356,10.73534513,10.73534513,0.147415886
731650,11.24063476,9.651404787,9.651404787,0.234131113
731651,11.23144294,9.651404787,9.651404787,0.017343045
731652,11.22806105,8.394033992,8.394033992,1.37010059
731653,11.07708984,8.281304197,8.281304197,0.390218522
731654,21.89429414,22.19042664,19.62365591,13.74436351
731655,20.50615678,15.60006937,15.60006937,7.49219563
731656,18.01465487,14.93236212,15.05376344,1.309399931
731657,37.88978495,39.56815817,32.74366979,21.24523066
731658,35.28468609,37.57370794,34.1224419,15.23586542
731659,27.91996185,27.74020118,27.44536941,24.08081859
731660,19.48638571,16.31980576,16.31980576,13.12001387
731661,19.48638571,16.31980576,16.31980576,3.34720777
731662,19.38891779,18.79986126,18.79986126,7.52688172
731663,15.87079431,14.09989594,14.39472771,11.94068678
731664,13.65738814,12.67776622,11.08220604,10.90010406
731665,5.752428026,4.457162678,5.523759972,5.523759972
731666,6.791710024,4.994797086,4.986125564,3.737426292
731667,7.055671176,4.795352064,4.830038155,1.69094693
731668,4.407388137,3.425251474,3.338536247,3.338536247
731669,1.625043358,1.352757544,1.326742976,1.326742976
731670,0.961932015,0.806451613,0.806451613,0.806451613
731671,0.961932015,0.806451613,0.806451613,0
731672,0.963319459,0.806451613,0.806451613,0
731673,20.70586195,19.39819632,19.39819632,19.39819632
731674,15.20620881,14.82830385,15.66077003,5.541103018
731675,13.03243149,11.32500867,11.32500867,8.879639265
731676,13.0148283,11.32500867,11.32500867,5.463059313
731677,52.67793965,56.07873743,54.45716268,48.75130073
731678,13.15877558,10.08498092,10.10232397,9.37391606
731679,7.539281998,5.757891086,5.757891086,2.046479362
731680,7.539281998,5.757891086,5.757891086,0.650364204
731681,31.27766216,30.61914672,30.61914672,26.42212973
731682,24.90123136,20.74228234,20.74228234,19.49358307
731683,24.90123136,20.74228234,20.74228234,12.83385362
731684,45.81971904,46.3753035,46.3753035,44.51092612
731685,29.68583073,28.09573361,28.23447797,6.044051335
731686,5.413284773,4.804023587,4.804023587,4.405133541
731687,5.309660076,4.760665973,4.760665973,0.910509886
731688,3.218088796,2.601456816,2.601456816,1.17932709
731689,10.91371835,6.139438085,3.980228928,3.980228928
731690,0.819719043,0.615678113,0.650364204,0.650364204
731691,0.977020465,0.589663545,0.589663545,0.069372182
731692,0.977020465,0.589663545,0.589663545,0.052029136
731693,7.785900104,6.113423517,6.113423517,5.83593479
731694,29.49236906,30.59313215,29.48317725,23.64724246
731695,29.09096427,29.95143947,29.95143947,0.554977454
731696,6.147329171,3.53798127,3.53798127,1.78633368
731697,6.031390912,3.511966701,3.511966701,0.086715227
731698,5.819372182,3.321193202,3.321193202,0.09538675
731699,27.86507111,28.83281304,28.81547,26.01456816
731700,61.5421436,64.33402706,64.33402706,64.30801249
731701,22.41493236,22.74540409,22.65868887,22.65868887
731702,4.374176205,4.630593132,5.0381547,5.0381547
731703,3.092004856,3.017689906,3.06104752,3.06104752
731704,2.600849809,1.968435657,1.968435657,0.884495317
731705,3.367152272,2.67950052,2.67950052,1.214013181
731706,3.367152272,2.67950052,2.67950052,0
731707,3.651491502,2.54942768,2.54942768,0.320846341
731708,3.651491502,2.54942768,2.54942768,0
731709,3.651491502,2.54942768,2.54942768,0
731710,77.62625737,80.0381547,80.0381547,79.95143947
731711,38.06191467,39.31668401,39.75026015,39.75026015
731712,21.47103711,21.87825182,21.87825182,20.4561221
731713,21.16241762,21.22788762,21.54006243,10.37114117
731714,27.36316337,27.02046479,27.02046479,17.91536594
731715,27.36316337,27.02046479,27.02046479,0.060700659
731716,26.63562262,26.48283039,26.48283039,0.060700659
731717,24.04708637,23.61255636,23.61255636,8.437391606
731718,24.17343045,23.65591398,23.65591398,3.850156087
731719,20.92056885,20.97641346,20.97641346,17.61186264
731720,16.02878946,15.78217135,15.78217135,2.532084634
731721,15.80081512,15.46999653,15.46132501,1.118626431
731722,6.108307319,5.801248699,5.801248699,3.962885883
731723,6.108307319,5.801248699,5.801248699,2.566770725
731724,10.56243496,9.668747832,9.668747832,7.405480402
731725,4.072233784,4.188345473,4.188345473,3.624696497
731726,4.105185571,4.214360042,4.214360042,0.026014568
731727,4.102323968,4.214360042,4.214360042,0
731728,18.31763788,18.77384669,18.6264308,18.6264308
731729,0.497918835,0.546305931,0.546305931,0.546305931
731730,0.627037808,0.815123136,0.815123136,0.338189386
731731,0.930887964,1.031911204,1.031911204,0.355532431
731732,2.17932709,2.176552203,2.133194589,2.055150884
731733,2.356139438,2.176552203,2.115851544,0.320846341
731734,0.366545265,0.381547,0.381547,0.381547
731735,1.248439126,1.196670135,1.196670135,1.196670135
731736,1.354578564,1.196670135,1.196670135,0.121401318
731737,2.31104752,2.26326743,2.26326743,1.257370794
731738,2.039455428,1.864377385,1.864377385,0.034686091
731739,2.424124176,2.26326743,2.26326743,0.398890045
731740,4.52852931,4.136316337,4.136316337,2.185223725
731741,4.020811655,3.642039542,3.633368019,1.725633021
731742,4.20039889,3.650711065,3.407908429,0.832466181
731743,1.33394034,1.430801249,1.482830385,1.352757544
731744,2.054717308,2.089836975,1.413458203,1.413458203
731745,0,0,0.398890045,0.398890045
731746,0.616111689,0.537634409,0.485605272,0.485605272
731747,0.404006243,0.346860909,0.346860909,0.112729795
731748,0.404006243,0.346860909,0.346860909,0
731749,1.118973292,1.066597294,1.066597294,0.719736386
731750,1.430194242,1.560874089,1.344086022,0.780437045
731751,1.012313562,0.737079431,0.737079431,0.398890045
731752,1.01144641,0.79778009,0.79778009,0.060700659
731753,1.051508845,0.841137704,0.841137704,0.043357614
731754,10.18721818,10.80471731,10.80471731,10.80471731
731755,7.599462366,7.960457856,7.960457856,0.086715227
731756,7.15643427,7.474852584,7.474852584,0.008671523
731757,7.668314256,8.576135969,8.263961152,0.789108567
731758,4.729361776,4.604578564,4.56122095,3.685397156
731759,1.034686091,1.057925772,1.049254249,0.841137704
731760,1.030176899,1.049254249,1.049254249,0
731761,1.220169962,1.153312522,1.153312522,0.104058273
731762,2.422476587,2.471383975,2.471383975,2.462712452
731763,2.404353104,2.480055498,2.462712452,0.043357614
731764,2.023586542,2.046479362,2.046479362,0.121401318
731765,1.226673604,1.101283385,1.08394034,0.338189386
731766,1.054977454,0.927852931,0.927852931,0.008671523
731767,2.224332293,1.768990635,1.231356226,0.459590704
731768,1.420308706,1.361429067,0.823794658,0.242802636
731769,1.199011446,1.057925772,0.711064863,0.234131113
731770,0.556798474,0.416233091,0.433576136,0.017343045
731771,0.819458897,0.728407908,0.728407908,0.416233091
731772,0.819458897,0.728407908,0.728407908,0.060700659
731773,2.847294485,3.364550815,3.364550815,2.696843566
731774,2.847294485,3.364550815,3.364550815,0
731775,2.133454735,3.503295179,3.503295179,2.566770725
731776,2.133454735,3.503295179,3.503295179,0.026014568
731777,5.768123482,7.587582379,7.561567811,4.084287201
731778,2.09920222,2.601456816,2.601456816,0.47693375
731779,0.653052376,0.685050295,0.685050295,0.234131113
731780,0.822233784,2.506070066,0.832466181,0.312174818
731781,1.216961498,1.630246271,1.586888658,1.231356226
731782,0.52688172,0.823794658,0.763093999,0.104058273
731783,0.394120708,0.459590704,0.234131113,0.112729795
731784,0.462885883,0.832466181,0.242802636,0.043357614
731785,0.285813389,0.28616025,0.242802636,0.199445023
731786,0,0,0,0
731787,0.186177593,0.329517863,0.329517863,0.329517863
731788,0.186177593,0.329517863,0.329517863,0
731789,0.0170829,0.017343045,0.017343045,0.017343045
731790,0.206642386,0.737079431,0.624349636,0.60700659
731791,0.201439473,0.624349636,0.624349636,0
731792,0.204647936,0.624349636,0.624349636,0
731793,0.218002081,0.624349636,0.624349636,0
731794,0.535639958,1.135969476,1.135969476,0.51161984
731795,0.775841138,0.806451613,0.728407908,0.47693375
731796,0.04942768,0.052029136,0.052029136,0.052029136
731797,0.0933923,0.138744364,0.052029136,0.052029136
731798,0.100502948,0.1907735,0.1907735,0.138744364
731799,0.118453,0.199445023,0.199445023,0.060700659
731800,0.143773847,0.199445023,0.199445023,0
731801,0.137703781,0.164758932,0.164758932,0.104058273
731802,0.137703781,0.164758932,0.164758932,0
731803,0.744883802,4.370447451,4.370447451,4.266389178
731804,0.744883802,4.370447451,4.370447451,0.069372182
731805,0.738987166,4.439819632,4.439819632,0.502948318
731806,0.994536941,6.070065904,6.070065904,2.436697884
731807,0.994536941,6.070065904,6.070065904,0.017343045
731808,1.240287895,1.170655567,1.170655567,1.170655567
731809,0.013180715,0,0.043357614,0.043357614
731810,0.210457856,0.208116545,0.043357614,0.043357614
731811,0.39299341,0.112729795,0.104058273,0.104058273
731812,0.137010059,0.078043704,0.078043704,0.078043704
731813,0.137010059,0.078043704,0.078043704,0.060700659
731814,3.528095734,3.494623656,3.494623656,3.494623656
731815,1.970776968,1.543531044,1.543531044,0.017343045
731816,1.922996878,1.682275408,1.647589317,0.502948318
731817,2.463753035,3.824141519,3.824141519,2.332639612
731818,8.199618453,10.77870274,10.0763094,6.338883108
731819,0.829604579,1.023239681,1.023239681,0.320846341
731820,0.911897329,1.057925772,1.057925772,0.034686091
731821,0.909035727,1.031911204,1.031911204,0
731822,1.007284079,1.118626431,1.118626431,0.823794658
731823,0.850329518,1.205341658,1.205341658,0.598335068
731824,1.054630593,1.448144294,1.231356226,0.026014568
731825,2.191900798,2.410683316,2.410683316,1.994450225
731826,1.02289282,0.89316684,0.89316684,0.89316684
731827,1.02289282,0.89316684,0.89316684,0.849809227
731828,18.61585154,22.47658689,22.47658689,22.47658689
731829,6.669788415,7.769684357,7.379465834,2.714186611
731830,5.554630593,7.561567811,7.49219563,1.821019771
731831,5.382847728,10.22372529,7.917100243,1.127297954
731832,4.851630246,5.64516129,3.286507111,3.217134929
731833,0.458550121,0.442247659,0.121401318,0.043357614
731834,0,0,0.034686091,0.034686091
731835,0.574054804,1.404786681,0.442247659,0.442247659
731836,0.680280957,0.763093999,0.442247659,0.026014568
731837,0.011793271,0.008671523,0.008671523,0.008671523
731838,0.353104405,0.329517863,0.052029136,0.052029136
731839,0.144120708,0.069372182,0.078043704,0.078043704
731840,5.978321193,6.40825529,5.601803677,5.601803677
731841,6.71383975,6.763787721,6.763787721,1.378772112
731842,6.71383975,6.763787721,6.763787721,0.338189386
731843,15.9778009,19.02532085,19.02532085,14.21262574
731844,4.833680194,4.413805064,4.327089837,4.231703087
731845,2.668400971,2.003121748,1.829691294,0.789108567
731846,0.733697537,0.528962886,0.659035727,0.598335068
731847,1.220169962,1.031911204,0.598335068,0.598335068
731848,0.497225113,0.208116545,0.208116545,0.112729795
731849,0.498092265,0.208116545,0.208116545,0.069372182
731850,7.639004509,7.405480402,7.405480402,7.405480402
731851,8.361342352,8.064516129,8.064516129,0.849809227
731852,4.573014221,3.234477974,3.234477974,0.09538675
731853,5.348768644,4.578563996,4.578563996,2.124523066
731854,5.351890392,4.578563996,4.578563996,0.017343045
731855,4.215313909,2.922303156,2.922303156,0.069372182
731856,6.905046826,8.524106833,7.891085675,5.081512314
731857,7.016129032,8.48074922,8.055844606,2.627471384
731858,17.78511967,19.80575789,19.71037114,17.05688519
731859,22.25364204,22.49392993,22.84946237,22.67603191
731860,18.47728061,17.92403746,18.21886923,18.21886923
731861,15.88909122,15.3052376,15.24453694,8.168574402
731862,15.72251127,14.81963233,14.82830385,2.245924384
731863,12.68713146,10.93479015,10.93479015,4.717308359
731864,12.68713146,10.93479015,10.93479015,0.381547
731865,12.78954214,11.01283385,11.01283385,0.815123136
731866,12.91423864,11.15157822,11.18626431,0.979882067
731867,41.70239334,46.69614984,46.69614984,46.45334721
731868,21.87001387,19.0079778,20.64689559,20.02254596
731869,15.33784253,14.13458203,14.39472771,14.39472771
731870,11.30619147,9.477974332,9.304543878,6.113423517
731871,10.90279223,8.394033992,8.394033992,0.641692681
731872,10.77211238,8.255289629,8.263961152,0.641692681
731873,70.97632674,77.44536941,74.17620534,73.57787027
731874,63.12651752,65.69545612,65.88622962,65.14915019
731875,32.48204995,30.1508845,32.95178633,31.97190427
731876,24.72147069,22.59798821,24.43635102,24.41033646
731877,19.08671523,16.59729448,17.14360042,17.09157128
731878,14.38258758,12.95525494,14.43808533,14.18661117
731879,14.33905654,12.64308012,12.20083247,11.94068678
731880,10.39828304,8.636836629,10.60527229,10.52722858
731881,12.70586195,11.29032258,11.29032258,11.2209504
731882,12.70586195,11.29032258,11.29032258,10.99549081
731883,74.86437738,79.52653486,79.52653486,79.37044745
731884,29.46566077,26.89039195,28.86749913,27.11585154
731885,19.9811828,17.27367326,18.96462019,18.88657648
731886,15.40972945,13.51890392,14.16926812,12.92056885
731887,12.50390219,10.77003122,10.90010406,10.22372529
731888,12.68955949,10.41449879,10.1890392,3.624696497
731889,10.04578564,7.865071106,8.263961152,3.650711065
731890,10.86888658,9.287200832,9.27852931,7.925771766
731891,11.05844606,9.434616719,9.460631287,2.826916407
731892,57.94693028,60.1890392,60.1890392,53.44259452
731893,57.94693028,60.1890392,60.1890392,38.24141519
731894,69.82474853,78.08706209,78.08706209,67.14360042
731895,62.45742282,68.2448838,75.31217482,70.78563996
731896,88.16926812,98.94207423,96.81755116,94.72771419
731897,83.76864377,95.21331946,95.37807839,62.98994103
731898,63.34373916,69.51092612,70.88969823,54.26638918
731899,57.57093306,58.94033992,58.95768297,54.37044745
731900,54.19164065,55.71453347,55.71453347,15.84287201
731901,54.19181408,55.71453347,55.71453347,14.49878599
731902,55.43635102,59.27852931,59.27852931,49.80055498
731903,54.83333333,58.03850156,58.15123136,22.08636837
731904,49.52228581,53.6246965,53.65938259,23.72528616
731905,48.13371488,51.26604232,51.94242109,28.77211238
731906,47.00416233,48.03156434,47.68470343,33.15990288
731907,43.65565383,44.49358307,45.52549428,27.59278529
731908,41.86229622,41.46722164,41.18973292,31.55567118
731909,40.84148456,40.59139785,40.59139785,2.393340271
731910,40.84148456,40.59139785,40.59139785,1.873048907
731911,36.8200659,37.03607353,37.03607353,21.85223725
731912,35.45031217,35.68331599,36.34235172,13.53624696
731913,33.78633368,34.75546306,34.5039889,17.46444676
731914,29.39550815,30.48040236,31.40825529,12.11411724
731915,32.25268817,31.13076656,30.17689906,14.23864031
731916,30.60483871,28.25182102,28.96288588,16.05966008
731917,29.81052723,29.82136663,28.54665279,18.53104405
731918,28.12894554,26.85570586,26.88172043,10.6486299
731919,30.24731183,27.58411377,26.88172043,10.9174471
731920,27.13753035,25.48560527,25.06937218,14.56815817
731921,23.91978841,22.61533125,23.82067291,11.81928547
731922,25.89889005,24.87859868,23.78598682,15.27055151
731923,23.841658,22.80610475,23.04023587,12.50433576
731924,24.83636837,23.81200139,22.53728755,15.45265349
731925,23.55662504,20.74228234,20.50815123,14.61151578
731926,22.7226847,20.13527575,19.77974332,13.3194589
731927,22.09686091,19.57162678,18.89524801,13.95248006
731928,18.2961325,16.40652099,16.2591051,10.30176899
731929,19.3804197,14.9236906,14.60284426,7.795698925
731930,18.09486646,14.13458203,14.49011446,6.347554631
731931,20.52480055,17.68123482,17.68123482,15.73014221
731940,20.81009365,18.60041623,18.60041623,13.57960458
731941,20.55280957,16.12903226,16.31980576,12.86853972
731942,20.40140479,16.25043358,16.25043358,7.518210198
731943,20.40331252,16.2591051,16.2591051,0.052029136
731944,20.42741935,15.91224419,15.91224419,0.104058273
731945,30.58931668,32.24072147,31.65105793,29.58723552
731946,27.43938606,28.7027402,29.56989247,15.0017343
731947,26.55367673,27.670829,26.89039195,15.34859521
731948,25.18400971,23.86403052,24.03746098,13.80506417
731949,23.76153313,23.45646896,22.85813389,14.48144294
731950,22.09347901,20.78563996,20.3433923,14.11723899
731951,20.70300035,20.20464794,19.90114464,13.21540062
731952,20.96938952,19.10336455,18.23621228,12.19216094
731953,17.63033299,16.36316337,17.28234478,8.185917447
731954,19.08922997,17.34304544,16.76205342,11.46375304
731955,17.37278876,15.79084287,16.35449185,7.656954561
731956,18.35015609,16.49323621,15.99895942,11.09087756
731957,18.02488727,14.21262574,14.50745751,8.00381547
731958,16.2266736,14.81963233,14.26465487,9.677419355
731959,15.79751994,13.04197017,12.83385362,8.853624696
731960,16.7511273,12.56503642,12.72112383,7.01526188
731961,33.31529657,35.47519945,34.97225113,32.16267777
731962,29.42559834,32.24939299,33.25528963,20.7249393
731963,29.43626431,30.63648977,30.23759972,20.46479362
731964,27.01118626,25.75442248,26.20534166,15.5740548
731965,25.86767256,25.54630593,25.93652445,15.47866805
731966,43.0364204,53.78078391,51.27471384,48.03156434
731967,47.09044398,54.07561568,53.97155741,34.32188692
731968,46.01716961,51.11862643,50.79778009,29.82136663
731969,42.87218176,47.96219216,48.76864377,19.56295525
731970,40.02306625,43.01942421,42.57717655,22.24245578
731971,37.34139785,38.97849462,39.80228928,15.35726674
731972,33.20759625,34.91155047,34.4259452,18.66978841
731973,29.48985432,28.45126604,28.45126604,15.64342699
731974,29.48985432,28.45126604,28.45126604,10.51855706
731975,28.65556712,29.09295872,29.09295872,21.78286507
731976,28.77306625,29.11030177,29.05827263,3.425251474
731977,28.58688866,28.27783559,28.27783559,0.572320499
731978,28.58567464,28.27783559,28.27783559,0.164758932
731979,34.88718349,36.31633715,36.31633715,24.97398543
731980,36.04491849,37.75580992,38.12001387,20.92438432
731981,36.51699618,39.15192508,38.77037808,20.5341658
731982,36.07674298,38.18938606,38.16337149,15.3052376
731983,34.22216441,37.0620881,37.14880333,12.20950399
731984,33.26430801,34.89420742,34.30454388,12.29621922
731985,29.01977107,31.24349636,32.04127645,9.590704128
731986,29.39776275,29.11897329,27.93097468,18.18418314
731987,21.35509886,19.75372875,21.72216441,13.72702046
731988,23.67759279,22.97086368,21.15851544,14.26465487
731989,23.10735345,20.85501214,20.48213666,11.90600069
731990,20.0404093,19.15539369,18.75650364,12.10544572
731991,19.45230663,17.09157128,17.08289976,14.94970517
731992,19.43123482,17.05688519,17.05688519,6.451612903
731993,18.07171349,16.28511967,16.27644814,9.096427333
731994,10.09842178,7.500867152,8.853624696,6.226153313
731995,14.3223205,11.25563649,11.25563649,8.654179674
731997,15.57865071,11.87998613,11.87998613,1.569545612
731998,15.57865071,11.87998613,11.87998613,0.676378772
