time,GCFFracSC,GCF_SCTile,GC_GCF_SCTile,GC_SCTile
732683,2.641726753,1.292255829,1.222024534,1.207978275
732684,2.574679277,1.231388707,1.212660361,0.599307051
732685,2.48806068,1.484221369,1.376533383,1.357805038
732686,2.231903736,1.095608203,0.90832475,0.89427849
732687,2.122951587,0.884914318,0.880232231,0.786590505
732688,2.191590973,0.852139713,0.8568218,0.163873022
732689,2.31618129,0.650810001,0.646127915,0.360520648
732690,2.940256578,1.22670662,1.090926117,0.749133814
732691,3.782189344,1.573181009,1.184567843,0.365202734
732692,3.088772357,1.320348347,1.301620002,1.025376908
732693,4.013297125,3.066766551,1.357805038,0.594624965
732694,2.34436745,0.983238131,0.983238131,0.819365109
732695,2.673799045,0.964509786,1.011330649,0.683584605
732696,22.69369791,25.40968255,16.61672441,16.30302463
732697,22.13915161,22.76430377,22.34759809,14.01816649
732698,21.23162281,21.94493866,21.94493866,0.163873022
732699,20.54625901,21.19112276,21.19112276,0.28092518
732700,17.76374192,18.40996348,18.40996348,0.515029497
732701,17.5944845,18.11030995,18.13840247,0.304335612
732702,18.49587976,19.57112089,19.51961794,13.90579642
732703,10.40851203,10.9326716,11.50856822,3.094859069
732704,7.114336548,5.379717202,5.211162094,3.001217342
732705,6.84708306,4.579080438,4.579080438,0.285607267
732706,6.754799138,4.476074539,4.476074539,0.056185036
732707,3.917407997,2.181852233,2.181852233,0.674220433
732708,4.107219777,2.69688173,1.957112089,1.296937916
732709,2.786637326,1.250117052,1.245434966,1.001966476
732710,3.119065456,1.840059931,1.428036333,1.231388707
732711,3.132456222,1.886880794,1.886880794,1.769828636
732712,3.132456222,1.886880794,1.886880794,0
732713,3.132456222,1.886880794,1.886880794,0
732714,4.492227737,2.739020508,2.739020508,1.788556981
732715,6.347925836,4.803820582,4.724225115,3.399194681
732716,15.71266036,15.91909355,14.25227081,13.25030434
732717,12.82549864,13.75596966,13.40949527,5.796422886
732718,10.45786122,9.827699223,9.710647064,3.84867497
732719,6.431173331,5.515497706,5.515497706,2.331678996
732720,6.48426819,5.520179792,5.520179792,0.004682086
732721,8.174314074,7.519430658,7.519430658,2.055435902
732722,11.47275026,9.738739582,9.752785841,4.134282236
732723,12.38945594,10.00093642,9.897930518,2.593875831
732724,13.31590037,11.45706527,11.03099541,3.328963386
732725,12.71743609,10.82498361,10.74538814,3.722258638
732726,10.98735837,10.13671692,9.968161813,1.910291226
732727,10.81023504,9.410993539,9.387583107,0.529075756
732728,9.805693417,8.558853825,8.59162843,0.7538159
732729,33.36122296,38.85663452,34.56316134,29.03361738
732730,31.14954584,34.03408559,34.26818991,14.26631707
732731,22.64097762,21.4533196,21.25198989,12.19683491
732732,13.61255736,10.10394232,10.3848675,4.040640509
732733,8.172253956,5.927521303,5.613821519,2.37849986
732734,4.049817399,3.010581515,3.155726192,1.807285326
732735,14.98834161,16.4153947,5.955613822,4.21855979
732736,8.715516434,6.803071449,6.648562599,3.062084465
732737,6.97504448,5.726191591,5.941567563,1.816649499
732738,5.629553329,4.213877704,3.825264538,2.870118925
732739,4.160736024,2.298904392,2.678153385,1.493585542
732740,4.678902519,3.108905328,3.160408278,2.453413241
732741,36.1169117,40.71542279,16.4153947,16.0736024
732742,17.04124918,15.13250304,15.27764772,11.33533102
732743,12.61499204,9.532727784,9.340762244,3.769079502
732744,9.879436277,6.671973031,6.671973031,2.032025471
732745,7.798342541,5.754284109,5.051971158,2.172488061
732746,4.884212005,2.504916191,2.565783313,1.165839498
732747,5.435949059,3.038674033,3.019945688,0.622717483
732748,5.782938477,3.408558854,3.296188782,0.491619065
732749,6.664668976,5.54827231,5.473358929,4.096825545
732750,6.265614758,4.46202828,4.153010582,1.222024534
732751,4.084090271,2.125667197,1.975840434,1.793239067
732752,4.024721416,2.612604176,2.411274464,1.460810937
732753,3.705637232,2.369135687,2.369135687,0.149826763
732754,4.04391797,2.238037269,2.238037269,0.618035397
732755,3.405562319,1.840059931,1.924337485,0.355838562
732756,3.485953741,2.298904392,2.092892593,1.788556981
732757,3.203108905,1.755782377,1.634048132,0.589942879
732758,2.881309111,1.254799138,1.296937916,0.294971439
732759,3.037082124,1.399943815,1.343758779,1.025376908
732760,2.708540125,1.161157412,1.231388707,0.650810001
732761,3.661859725,2.289540219,1.966476262,1.835377844
732762,2.128570091,0.749133814,1.310984175,1.310984175
732763,2.91759528,2.097574679,1.367169211,1.362487124
732764,2.452945032,1.08624403,1.119018635,1.114336548
732765,2.084371196,1.488903455,1.18924993,1.18924993
732766,2.262945969,1.315666261,1.264163311,1.212660361
732767,3.237100852,2.158441802,1.296937916,0.941099354
732768,2.508380935,1.55913475,1.390579642,1.348440865
732769,0.378921247,0.238786403,0.238786403,0.238786403
732770,0.378921247,0.238786403,0.238786403,0
732771,0.444657739,0.24346849,0.24346849,0.004682086
732772,2.399522427,1.479539283,1.479539283,1.240752879
732773,6.006601742,3.815900365,3.787807847,2.930986047
732774,4.351062834,3.019945688,2.982488997,2.430002809
732775,3.675671879,1.99456878,1.924337485,0.898960577
732776,1.567937073,0.725723382,0.725723382,0.697630864
732777,1.585401255,0.7538159,0.7538159,0.135780504
732778,1.585401255,0.7538159,0.7538159,0
732779,5.264818803,4.817866841,4.817866841,4.068733027
732780,5.42297968,4.284108999,4.284108999,1.08624403
732781,9.400365203,6.868620657,6.854574398,5.145612885
732782,9.695055717,6.807753535,6.550238786,5.637231951
732783,3.926631707,2.383181946,2.406592378,2.355089428
732784,3.672534882,1.933701657,1.886880794,0.669538346
732785,0.715703718,0.285607267,0.449480288,0.449480288
732786,1.067609327,0.660174174,0.379248993,0.346474389
732787,0.959921341,0.177919281,0.177919281,0.032774604
732788,1.268330368,0.210693885,0.210693885,0.032774604
732789,6.745200862,6.07266598,5.482723101,5.323532166
732790,6.701142429,5.670006555,5.660642382,5.487405188
732791,6.841511377,5.787058713,5.6887349,0.692948778
732792,18.00655492,14.75325405,13.77938009,9.116022099
732793,16.90673284,14.58469894,14.57533477,2.476823673
732794,18.29586104,15.8675906,15.85354434,2.158441802
732795,13.12435621,12.02359772,11.83631426,3.197864969
732796,4.001357805,3.942316696,3.829946624,3.829946624
732797,0.260417642,0.271561008,0.500983238,0.500983238
732798,0.778630958,0.515029497,0.491619065,0.491619065
732799,0.61986141,0.304335612,0.360520648,0.196647626
732800,4.299466242,3.801854106,3.801854106,3.549021444
732801,4.331585354,3.801854106,3.801854106,0.482254893
732802,6.881449574,6.480007491,6.480007491,4.967693604
732803,8.382292349,8.039142242,7.828448357,6.517464182
732804,7.278162749,6.391047851,6.587695477,3.27277835
732805,6.115741174,4.635265474,4.508849143,2.865436839
732806,4.127165465,3.113587415,3.282142523,1.816649499
732807,4.062505853,2.715610076,2.65942504,0.646127915
732808,13.18292911,11.47579361,8.835096919,6.976308643
